%time,field.ts.sec,field.ts.nsec,field.intrinsic,field.pos0.x,field.pos0.y,field.pos0.z,field.pos0.qw,field.pos0.qx,field.pos0.qy,field.pos0.qz,field.pos_cov0.cov0,field.pos_cov0.cov1,field.pos_cov0.cov2,field.pos_cov0.cov3,field.pos_cov0.cov4,field.pos_cov0.cov5,field.pos_cov0.cov6,field.pos_cov0.cov7,field.pos_cov0.cov8,field.pos_cov0.cov9,field.pos_cov0.cov10,field.pos_cov0.cov11,field.pos_cov0.cov12,field.pos_cov0.cov13,field.pos_cov0.cov14,field.pos_cov0.cov15,field.pos_cov0.cov16,field.pos_cov0.cov17,field.pos_cov0.cov18,field.pos_cov0.cov19,field.pos_cov0.cov20,field.pos_cov0.cov21,field.pos_cov0.cov22,field.pos_cov0.cov23,field.pos_cov0.cov24,field.pos_cov0.cov25,field.pos_cov0.cov26,field.pos_cov0.cov27
1498757313488814115,1498750687,321696000,0,2.84959149361,0.628556609154,1.07890236378,-0.972258746624,0.00725915422663,0.0340620577335,0.231300696731,3.94592398811e-06,0.0,3.94592398811e-06,0.0,0.0,3.94592398811e-06,0.0,0.0,0.0,2.1589306142e-06,0.0,0.0,0.0,2.78494483706e-07,3.94571605639e-05,0.0,0.0,0.0,-1.3067769173e-06,-9.75675993186e-09,3.94134583328e-05,0.0,0.0,0.0,8.87375665343e-06,-6.62539353238e-08,-3.10882686828e-07,3.73481700618e-05
1498757313496829032,1498750687,330029000,0,2.85229444504,0.626674056053,1.07803750038,-0.972223758698,0.00584249570966,0.0307605788112,0.231949537992,2.85196959753e-06,0.0,2.85196959753e-06,0.0,0.0,2.85196959753e-06,0.0,0.0,0.0,1.56233641068e-06,0.0,0.0,0.0,1.619979518e-07,2.85187224625e-05,0.0,0.0,0.0,-8.52914749317e-07,-5.12551839945e-09,2.84927102623e-05,0.0,0.0,0.0,6.43138684956e-06,-3.86488704267e-08,-2.03485237098e-07,2.69853195573e-05
1498757313505191087,1498750687,338363000,0,2.85483384132,0.624451696873,1.07808971405,-0.971790790558,0.00616188859567,0.0313102118671,0.233675867319,2.42739894438e-06,0.0,2.42739894438e-06,0.0,0.0,2.42739894438e-06,0.0,0.0,0.0,1.3501838468e-06,0.0,0.0,0.0,1.45354265188e-07,2.42730677879e-05,0.0,0.0,0.0,-7.38584083135e-07,-4.68318169202e-09,2.42501929391e-05,0.0,0.0,0.0,5.51223597423e-06,-3.49517450837e-08,-1.77599209513e-07,2.29485225484e-05
1498757313513961076,1498750687,346696000,0,2.85735630989,0.622214138508,1.0773806572,-0.971504867077,0.00632359459996,0.0277708452195,0.235302045941,1.65806519774e-06,0.0,1.65806519774e-06,0.0,0.0,1.65806519774e-06,0.0,0.0,0.0,9.31472728996e-07,0.0,0.0,0.0,1.01861625961e-07,1.65799889528e-05,0.0,0.0,0.0,-4.4733788728e-07,-2.91175427342e-09,1.65678646496e-05,0.0,0.0,0.0,3.79028867404e-06,-2.46712598194e-08,-1.08346878818e-07,1.56626301435e-05
1498757313521791934,1498750687,355030000,0,2.85990858078,0.620025753975,1.07800364494,-0.970763206482,0.0043925573118,0.0322754830122,0.237819090486,2.62885407892e-06,0.0,2.62885407892e-06,0.0,0.0,2.62885407892e-06,0.0,0.0,0.0,1.51471409361e-06,0.0,0.0,0.0,1.12097834844e-07,2.62880335634e-05,0.0,0.0,0.0,-8.23668652996e-07,-3.72697660981e-09,2.62611558374e-05,0.0,0.0,0.0,6.06913085833e-06,-2.74619031192e-08,-2.01783636431e-07,2.48017156076e-05
1498757313529953002,1498750687,363363000,0,2.86238574982,0.617464244366,1.07788407803,-0.970431625843,0.00406289100647,0.0308204330504,0.239365845919,2.8171814197e-06,0.0,2.8171814197e-06,0.0,0.0,2.8171814197e-06,0.0,0.0,0.0,1.64135918549e-06,0.0,0.0,0.0,1.11074643688e-07,2.81713491625e-05,0.0,0.0,0.0,-8.42594254664e-07,-3.52767627127e-09,2.81450538163e-05,0.0,0.0,0.0,6.54397964507e-06,-2.73975778802e-08,-2.07833587821e-07,2.65576817e-05
1498757313538386106,1498750687,371696000,0,2.86501574516,0.615308046341,1.07710635662,-0.970176994801,0.00287210778333,0.0287087000906,0.240674391389,3.42385982144e-06,0.0,3.42385982144e-06,0.0,0.0,3.42385982144e-06,0.0,0.0,0.0,2.01174357738e-06,0.0,0.0,0.0,9.54042412172e-08,3.42383157801e-05,0.0,0.0,0.0,-9.536312545e-07,-2.82312584524e-09,3.42103791226e-05,0.0,0.0,0.0,7.99460167342e-06,-2.36671842498e-08,-2.36569845519e-07,3.22553560818e-05
1498757313546669960,1498750687,380030000,0,2.86732268333,0.612519621849,1.07739853859,-0.969480097294,0.00162293517496,0.0292413420975,0.243414893746,6.28321400464e-06,0.0,6.28321400464e-06,0.0,0.0,6.28321400464e-06,0.0,0.0,0.0,3.7767356966e-06,0.0,0.0,0.0,9.886029972e-08,6.28319745517e-05,0.0,0.0,0.0,-1.78122200355e-06,-2.98181247046e-09,6.27784150426e-05,0.0,0.0,0.0,1.48274987956e-05,-2.4821622867e-08,-4.47225235404e-07,5.91092848234e-05
1498757313554965019,1498750687,388363000,0,2.86994743347,0.610405743122,1.07691311836,-0.969234704971,0.00320632546209,0.0278941113502,0.244531527162,2.40018326339e-06,0.0,2.40018326339e-06,0.0,0.0,2.40018326339e-06,0.0,0.0,0.0,1.45412910875e-06,0.0,0.0,0.0,7.45900611622e-08,2.40015858825e-05,0.0,0.0,0.0,-6.4891212582e-07,-2.14666629352e-09,2.39831572532e-05,0.0,0.0,0.0,5.68863697174e-06,-1.8818580756e-08,-1.63716251911e-07,2.25666270237e-05
1498757313563385009,1498750687,396697000,0,2.87228679657,0.607937395573,1.07704472542,-0.968560814857,0.00320767657831,0.027927743271,0.24718350172,2.94683342731e-06,0.0,2.94683342731e-06,0.0,0.0,2.94683342731e-06,0.0,0.0,0.0,1.82379367353e-06,0.0,0.0,0.0,9.15531002692e-08,2.94680310678e-05,0.0,0.0,0.0,-7.97110125525e-07,-2.63986673915e-09,2.94453501852e-05,0.0,0.0,0.0,7.0550803254e-06,-2.33649922346e-08,-2.03428085322e-07,2.76678283751e-05
1498757313571830987,1498750687,405030000,0,2.8748986721,0.605542838573,1.0769995451,-0.968382179737,0.00377835589461,0.0282716713846,0.247835606337,1.95902354878e-06,0.0,1.95902354878e-06,0.0,0.0,1.95902354878e-06,0.0,0.0,0.0,1.21921699403e-06,0.0,0.0,0.0,7.16785660333e-08,1.95899558181e-05,0.0,0.0,0.0,-5.36337211405e-07,-2.09263750058e-09,1.95745772593e-05,0.0,0.0,0.0,4.70164838086e-06,-1.83445144344e-08,-1.37263428397e-07,1.83869544881e-05
1498757313580223083,1498750687,413363000,0,2.87730526924,0.603076994419,1.07641339302,-0.968069851398,0.00370503216982,0.0254033003002,0.249362826347,2.29982284109e-06,0.0,2.29982284109e-06,0.0,0.0,2.29982284109e-06,0.0,0.0,0.0,1.44522621669e-06,0.0,0.0,0.0,8.24884344556e-08,2.29979127081e-05,0.0,0.0,0.0,-5.65576323154e-07,-2.16459428909e-09,2.29833870178e-05,0.0,0.0,0.0,5.55178692493e-06,-2.12480009858e-08,-1.45685469135e-07,2.15681567307e-05
1498757313588437080,1498750687,421697000,0,2.87980294228,0.60069835186,1.07678616047,-0.967734336853,0.00434322049841,0.0265841539949,0.250529050827,2.31702948092e-06,0.0,2.31702948092e-06,0.0,0.0,2.31702948092e-06,0.0,0.0,0.0,1.47108788591e-06,0.0,0.0,0.0,9.73866863245e-08,2.31698577349e-05,0.0,0.0,0.0,-5.960882408e-07,-2.67526176112e-09,2.31539199623e-05,0.0,0.0,0.0,5.6175352131e-06,-2.52116651843e-08,-1.54316546897e-07,2.17160157666e-05
1498757313597814083,1498750687,430030000,0,2.88226270676,0.598083019257,1.07669126987,-0.967204034328,0.0043230750598,0.0264475718141,0.2525832057,1.63248846287e-06,0.0,1.63248846287e-06,0.0,0.0,1.63248846287e-06,0.0,0.0,0.0,1.05322206802e-06,0.0,0.0,0.0,6.82591688978e-08,1.63245795333e-05,0.0,0.0,0.0,-4.17593783689e-07,-1.86650304105e-09,1.63134657955e-05,0.0,0.0,0.0,3.98816107981e-06,-1.78257317863e-08,-1.09053697897e-07,1.52833851367e-05
1498757313605417013,1498750687,438364000,0,2.88466835022,0.595580339432,1.07668316364,-0.966887891293,0.00424068886787,0.0254996828735,0.25388905406,3.08139345543e-06,0.0,3.08139345543e-06,0.0,0.0,3.08139345543e-06,0.0,0.0,0.0,2.00684394164e-06,0.0,0.0,0.0,1.26345473531e-07,3.08133804137e-05,0.0,0.0,0.0,-7.59727866846e-07,-3.33210244596e-09,3.07938982917e-05,0.0,0.0,0.0,7.56427405053e-06,-3.31762689847e-08,-1.99492196762e-07,2.88276790632e-05
1498757313614067077,1498750687,446697000,0,2.88714504242,0.593016862869,1.0767223835,-0.966392755508,0.00318957329728,0.0253508593887,0.255797386169,2.61623074712e-06,0.0,2.61623074712e-06,0.0,0.0,2.61623074712e-06,0.0,0.0,0.0,1.72893719069e-06,0.0,0.0,0.0,8.06421871076e-08,2.61620413122e-05,0.0,0.0,0.0,-6.40947410711e-07,-2.11544295475e-09,2.61454938438e-05,0.0,0.0,0.0,6.4673417898e-06,-2.13454214754e-08,-1.6965428538e-07,2.44504474475e-05
1498757313622152090,1498750687,455031000,0,2.88965082169,0.59039992094,1.07724833488,-0.966085731983,0.00358259375207,0.0266483128071,0.256818085909,2.67283982369e-06,0.0,2.67283982369e-06,0.0,0.0,2.67283982369e-06,0.0,0.0,0.0,1.78220571866e-06,0.0,0.0,0.0,9.25094642175e-08,2.67280551785e-05,0.0,0.0,0.0,-6.88110712708e-07,-2.55176229031e-09,2.67094175306e-05,0.0,0.0,0.0,6.63153714123e-06,-2.4592127533e-08,-1.82922974929e-07,2.49655125852e-05
1498757313629839897,1498750687,463364000,0,2.89203643799,0.587883770466,1.0776655674,-0.965646028519,0.00310599594377,0.0287652481347,0.258245617151,3.41377475091e-06,0.0,3.41377475091e-06,0.0,0.0,3.41377475091e-06,0.0,0.0,0.0,2.30524519763e-06,0.0,0.0,0.0,1.02389095113e-07,3.4137418175e-05,0.0,0.0,0.0,-9.48245838221e-07,-3.05002831289e-09,3.41095005883e-05,0.0,0.0,0.0,8.51306168317e-06,-2.73822231709e-08,-2.53592232009e-07,3.18610738592e-05
1498757313638820886,1498750687,471697000,0,2.89435100555,0.585271835327,1.07736682892,-0.965369403362,0.00340405339375,0.0265956241637,0.259505331516,4.36221143748e-06,0.0,4.36221143748e-06,0.0,0.0,4.36221143748e-06,0.0,0.0,0.0,2.96900464296e-06,0.0,0.0,0.0,1.433496397e-07,4.36216089e-05,0.0,0.0,0.0,-1.1199804176e-06,-3.94923759566e-09,4.35912592657e-05,0.0,0.0,0.0,1.09281469678e-05,-3.85344673691e-08,-3.01067020094e-07,4.06844695811e-05
1498757313647068977,1498750687,480031000,0,2.89677882195,0.582696318626,1.07797455788,-0.964905261993,0.00350393820554,0.0291720014066,0.260949552059,2.97228081721e-06,0.0,2.97228081721e-06,0.0,0.0,2.97228081721e-06,0.0,0.0,0.0,2.04962051289e-06,0.0,0.0,0.0,1.00491875553e-07,2.97224432479e-05,0.0,0.0,0.0,-8.36644073897e-07,-3.03817302116e-09,2.96975138939e-05,0.0,0.0,0.0,7.48395330419e-06,-2.71770825012e-08,-2.26262520183e-07,2.76988433962e-05
1498757313655205965,1498750687,488364000,0,2.899081707,0.580007314682,1.07831776142,-0.964699923992,0.00452877487987,0.0288638081402,0.261725962162,3.82311149178e-06,0.0,3.82311149178e-06,0.0,0.0,3.82311149178e-06,0.0,0.0,0.0,2.65148290978e-06,0.0,0.0,0.0,1.67028253725e-07,3.82303308052e-05,0.0,0.0,0.0,-1.06454208862e-06,-4.99748299922e-09,3.81992638335e-05,0.0,0.0,0.0,9.65286011647e-06,-4.53152626295e-08,-2.88813438745e-07,3.56122652229e-05
1498757313663444042,1498750687,496698000,0,2.90165472031,0.577557504177,1.07800078392,-0.9645870924,0.00395857542753,0.0270723849535,0.262341856956,3.06822134231e-06,0.0,3.06822134231e-06,0.0,0.0,3.06822134231e-06,0.0,0.0,0.0,2.13461501098e-06,0.0,0.0,0.0,1.17156680283e-07,3.0681732623e-05,0.0,0.0,0.0,-8.01225290904e-07,-3.28815383648e-09,3.06597259985e-05,0.0,0.0,0.0,7.7641822476e-06,-3.18634795162e-08,-2.17911821869e-07,2.85705637808e-05
1498757313673393011,1498750687,505031000,0,2.90370106697,0.574461460114,1.07895302773,-0.963643670082,0.00351859582588,0.0313665941358,0.26531997323,5.40160755213e-06,0.0,5.40160755213e-06,0.0,0.0,5.40160755213e-06,0.0,0.0,0.0,3.85625500954e-06,0.0,0.0,0.0,1.8315082697e-07,5.40154067744e-05,0.0,0.0,0.0,-1.63270177635e-06,-5.96155802559e-09,5.39629310909e-05,0.0,0.0,0.0,1.38105013799e-05,-5.04269098811e-08,-4.49531714932e-07,5.02136307275e-05
1498757313680370092,1498750687,513364000,0,2.90607428551,0.571984291077,1.07858896255,-0.963697195053,0.00471704546362,0.0280400700867,0.265479207039,2.91262242664e-06,0.0,2.91262242664e-06,0.0,0.0,2.91262242664e-06,0.0,0.0,0.0,2.07634201084e-06,0.0,0.0,0.0,1.32402091694e-07,2.91255761928e-05,0.0,0.0,0.0,-7.87052819263e-07,-3.8524174915e-09,2.91033239027e-05,0.0,0.0,0.0,7.451698862e-06,-3.64741149956e-08,-2.1681723204e-07,2.70734310081e-05
1498757313688692092,1498750687,521698000,0,2.9082262516,0.569210112095,1.07971584797,-0.962866663933,0.00429852120578,0.033345784992,0.267875790596,4.43707288581e-06,0.0,4.43707288581e-06,0.0,0.0,4.43707288581e-06,0.0,0.0,0.0,3.23408425565e-06,0.0,0.0,0.0,1.83646132722e-07,4.43699090075e-05,0.0,0.0,0.0,-1.42463516247e-06,-6.3599921835e-09,4.43213912088e-05,0.0,0.0,0.0,1.14444830298e-05,-5.10915527929e-08,-3.96342800879e-07,4.11867989804e-05
1498757313696903944,1498750687,530031000,0,2.91056013107,0.566368162632,1.07927322388,-0.962819039822,0.00490010110661,0.0302573796362,0.26840287447,3.28019487697e-06,0.0,3.28019487697e-06,0.0,0.0,3.28019487697e-06,0.0,0.0,0.0,2.3938697073e-06,0.0,0.0,0.0,1.54756663195e-07,3.28011611624e-05,0.0,0.0,0.0,-9.55598875951e-07,-4.8633553304e-09,3.27719182896e-05,0.0,0.0,0.0,8.47679105823e-06,-4.31411631127e-08,-2.66390125805e-07,3.0438893001e-05
1498757313705617904,1498750687,538365000,0,2.91261315346,0.563231706619,1.0797470808,-0.961996257305,0.00359306135215,0.0322375781834,0.271129220724,4.17566430806e-06,0.0,4.17566430806e-06,0.0,0.0,4.17566430806e-06,0.0,0.0,0.0,3.11350896822e-06,0.0,0.0,0.0,1.44332320059e-07,4.17561039986e-05,0.0,0.0,0.0,-1.29497495208e-06,-4.83673862239e-09,4.17132470113e-05,0.0,0.0,0.0,1.0891188774e-05,-4.0678650427e-08,-3.6497600375e-07,3.86870682224e-05
1498757313713725090,1498750687,546698000,0,2.91493201256,0.560434758663,1.08002030849,-0.961739242077,0.00355159025639,0.0326229296625,0.271994322538,2.59011532759e-06,0.0,2.59011532759e-06,0.0,0.0,2.59011532759e-06,0.0,0.0,0.0,1.94407918562e-06,0.0,0.0,0.0,8.84706656318e-08,2.59008265641e-05,0.0,0.0,0.0,-8.12642251426e-07,-3.00099255165e-09,2.58735878301e-05,0.0,0.0,0.0,6.77542087512e-06,-2.5020834869e-08,-2.29827451114e-07,2.39849623478e-05
1498757313722251892,1498750687,555032000,0,2.91702270508,0.557480812073,1.07967567444,-0.961360156536,0.00323409773409,0.0304290000349,0.273587793112,2.6018964231e-06,0.0,2.6018964231e-06,0.0,0.0,2.6018964231e-06,0.0,0.0,0.0,1.97189012057e-06,0.0,0.0,0.0,8.08964126121e-08,2.60186920885e-05,0.0,0.0,0.0,-7.61138699134e-07,-2.56053563845e-09,2.59948726464e-05,0.0,0.0,0.0,6.84341439775e-06,-2.3021830941e-08,-2.16607954399e-07,2.40714374589e-05
1498757313730243921,1498750687,563365000,0,2.91928720474,0.554574429989,1.08041238785,-0.960865676403,0.00150458503049,0.0337333865464,0.274949193001,3.39001110744e-06,0.0,3.39001110744e-06,0.0,0.0,3.39001110744e-06,0.0,0.0,0.0,2.6013979733e-06,0.0,0.0,0.0,4.90095300123e-08,3.39000343321e-05,0.0,0.0,0.0,-1.09881288652e-06,-1.72059160917e-09,3.38615347356e-05,0.0,0.0,0.0,8.95604465894e-06,-1.40239484635e-08,-3.14422425346e-07,3.13373623865e-05
1498757313738523960,1498750687,571698000,0,2.92149424553,0.55156981945,1.08019828796,-0.960523843765,0.000267587834969,0.0323268100619,0.276313096285,4.18796692982e-06,0.0,4.18796692982e-06,0.0,0.0,4.18796692982e-06,0.0,0.0,0.0,3.24123284567e-06,0.0,0.0,0.0,1.07641008852e-08,4.18796662995e-05,0.0,0.0,0.0,-1.30039186887e-06,-3.62270074878e-10,4.18359040953e-05,0.0,0.0,0.0,1.11150869196e-05,-3.09649996053e-09,-3.74082648759e-07,3.86822014767e-05
1498757313746982097,1498750687,580032000,0,2.92374253273,0.54824334383,1.08131170273,-0.959850847721,0.000925303844269,0.0362855643034,0.278152525425,3.36487571732e-06,0.0,3.36487571732e-06,0.0,0.0,3.36487571732e-06,0.0,0.0,0.0,2.64769788834e-06,0.0,0.0,0.0,2.9885267488e-08,3.36487283636e-05,0.0,0.0,0.0,-1.17194346687e-06,-1.12976281444e-09,3.36044538003e-05,0.0,0.0,0.0,8.98371132495e-06,-8.66036910268e-09,-3.39614259589e-07,3.10453922872e-05
1498757313755565881,1498750687,588365000,0,2.92614269257,0.54524731636,1.08175361156,-0.959468245506,-0.000388740794733,0.037927325815,0.279252946377,3.56419501321e-06,0.0,3.56419501321e-06,0.0,0.0,3.56419501321e-06,0.0,0.0,0.0,2.83070812506e-06,0.0,0.0,0.0,-1.32938931056e-08,3.5641944746e-05,0.0,0.0,0.0,-1.29701287335e-06,5.25501305049e-10,3.55906798269e-05,0.0,0.0,0.0,9.54970218939e-06,3.86918361911e-09,-3.77495209528e-07,3.28625121613e-05
1498757313763456106,1498750687,596699000,0,2.92837429047,0.542204320431,1.08083200455,-0.95924860239,-0.000796273467131,0.0341987013817,0.280485451221,2.61963010621e-06,0.0,2.61963010621e-06,0.0,0.0,2.61963010621e-06,0.0,0.0,0.0,2.09156818184e-06,0.0,0.0,0.0,-2.00093689759e-08,2.61962844523e-05,0.0,0.0,0.0,-8.59371136535e-07,7.13365057542e-10,2.61656631473e-05,0.0,0.0,0.0,7.04825304059e-06,5.85076368302e-09,-2.51281159438e-07,2.41353833505e-05
1498757313771867036,1498750687,605032000,0,2.93069267273,0.539087355137,1.08160042763,-0.958808839321,-0.00128246832173,0.0372975617647,0.28158980608,2.61293535253e-06,0.0,2.61293535253e-06,0.0,0.0,2.61293535253e-06,0.0,0.0,0.0,2.10826281868e-06,0.0,0.0,0.0,-3.21297495615e-08,2.61293105497e-05,0.0,0.0,0.0,-9.34417870951e-07,1.24984383707e-09,2.60930047697e-05,0.0,0.0,0.0,7.0546849346e-06,9.43609359592e-09,-2.7442649284e-07,2.40574834286e-05
1498757313780293941,1498750687,613365000,0,2.93304133415,0.535994172096,1.0806697607,-0.958572924137,-0.00241151335649,0.0339875407517,0.282802164555,2.17310229536e-06,0.0,2.17310229536e-06,0.0,0.0,2.17310229536e-06,0.0,0.0,0.0,1.76321063454e-06,0.0,0.0,0.0,-5.02336806046e-08,2.17308965791e-05,0.0,0.0,0.0,-7.07986651644e-07,1.78110524892e-09,2.17059202988e-05,0.0,0.0,0.0,5.89098690674e-06,1.48201490474e-08,-2.08873161884e-07,1.9993039534e-05
1498757313788587093,1498750687,621699000,0,2.935359478,0.532600343227,1.08134698868,-0.957856655121,-0.003464641748,0.0376994423568,0.284741133451,4.47301108303e-06,0.0,4.47301108303e-06,0.0,0.0,4.47301108303e-06,0.0,0.0,0.0,3.69070954588e-06,0.0,0.0,0.0,-1.48442694679e-07,4.47295739016e-05,0.0,0.0,0.0,-1.61523390249e-06,5.84242619336e-09,4.46665382518e-05,0.0,0.0,0.0,1.21997436416e-05,4.41274181368e-08,-4.80159040214e-07,4.11035046844e-05
1498757313796838045,1498750687,630032000,0,2.93769812584,0.52952426672,1.08074331284,-0.957655251026,-0.00338903418742,0.0352240651846,0.285734564066,2.94114665931e-06,0.0,2.94114665931e-06,0.0,0.0,2.94114665931e-06,0.0,0.0,0.0,2.43810529287e-06,0.0,0.0,0.0,-9.54556908639e-08,2.94111287861e-05,0.0,0.0,0.0,-9.92122619981e-07,3.51101032822e-09,2.93749747639e-05,0.0,0.0,0.0,8.04801271047e-06,2.8481011499e-08,-2.96018555755e-07,2.70101897234e-05
1498757313805574893,1498750687,638366000,0,2.94000840187,0.526192486286,1.08099329472,-0.957288920879,-0.0034018564038,0.0366951785982,0.286775171757,2.86083636034e-06,0.0,2.86083636034e-06,0.0,0.0,2.86083636034e-06,0.0,0.0,0.0,2.39159974797e-06,0.0,0.0,0.0,-9.3164836721e-08,2.86080325295e-05,0.0,0.0,0.0,-1.00495139028e-06,3.57123147253e-09,2.85698414081e-05,0.0,0.0,0.0,7.853759501e-06,2.79094027619e-08,-3.01053424176e-07,2.62556118054e-05
1498757313813620090,1498750687,646699000,0,2.94229722023,0.522793829441,1.08089435101,-0.956745386124,-0.00281645357609,0.0369477681816,0.28855741024,2.98164463845e-06,0.0,2.98164463845e-06,0.0,0.0,2.98164463845e-06,0.0,0.0,0.0,2.52361232418e-06,0.0,0.0,0.0,-8.03442600359e-08,2.98162098682e-05,0.0,0.0,0.0,-1.05399965394e-06,3.10274931824e-09,2.97757428333e-05,0.0,0.0,0.0,8.23160438377e-06,2.42320809067e-08,-3.17889602547e-07,2.73337686757e-05
1498757313821799039,1498750687,655033000,0,2.94480776787,0.519896686077,1.08034920692,-0.956977009773,-0.00371737079695,0.0349420160055,0.288028150797,2.86994264502e-06,0.0,2.86994264502e-06,0.0,0.0,2.86994264502e-06,0.0,0.0,0.0,2.41634828934e-06,0.0,0.0,0.0,-1.0209644141e-07,2.86990298573e-05,0.0,0.0,0.0,-9.5967168322e-07,3.72783823794e-09,2.86643860438e-05,0.0,0.0,0.0,7.91060424923e-06,3.07286893227e-08,-2.88839185756e-07,2.63185158428e-05
1498757313830312967,1498750687,663366000,0,2.94694042206,0.516105771065,1.0806684494,-0.956085383892,-0.0026313115377,0.0367839336395,0.290759295225,3.61540456326e-06,0.0,3.61540456326e-06,0.0,0.0,3.61540456326e-06,0.0,0.0,0.0,3.10565922712e-06,0.0,0.0,0.0,-9.09548476697e-08,3.61537953092e-05,0.0,0.0,0.0,-1.27148649369e-06,3.49934967864e-09,3.61051271201e-05,0.0,0.0,0.0,1.00504889014e-05,2.76606753448e-08,-3.86677302072e-07,3.30975476264e-05
1498757313838845968,1498750687,671699000,0,2.94933390617,0.512817502022,1.08070027828,-0.955974698067,-0.0035315582063,0.0372412092984,0.291055053473,3.83475969846e-06,0.0,3.83475969846e-06,0.0,0.0,3.83475969846e-06,0.0,0.0,0.0,3.3022027154e-06,0.0,0.0,0.0,-1.29464566348e-07,3.83471187171e-05,0.0,0.0,0.0,-1.36523787247e-06,5.04345671682e-09,3.82944124082e-05,0.0,0.0,0.0,1.06698839662e-05,3.94166460235e-08,-4.15658890113e-07,3.50990553081e-05
1498757313847095012,1498750687,680033000,0,2.95148706436,0.509162604809,1.08003568649,-0.955459058285,-0.00171633576974,0.0340216830373,0.293150991201,1.84851158602e-06,0.0,1.84851158602e-06,0.0,0.0,1.84851158602e-06,0.0,0.0,0.0,1.61001639829e-06,0.0,0.0,0.0,-3.03135299973e-08,1.84850614066e-05,0.0,0.0,0.0,-6.00883188179e-07,1.07939455947e-09,1.84637198023e-05,0.0,0.0,0.0,5.17756578996e-06,9.30070345606e-09,-1.84361120117e-07,1.68965511487e-05
1498757313855079889,1498750687,688366000,0,2.95367050171,0.505353748798,1.08044695854,-0.954689621925,-0.00231383671053,0.0368168801069,0.295308023691,2.50162449504e-06,0.0,2.50162449504e-06,0.0,0.0,2.50162449504e-06,0.0,0.0,0.0,2.21563192301e-06,0.0,0.0,0.0,-5.5260782388e-08,2.50161110174e-05,0.0,0.0,0.0,-8.79288322524e-07,2.13109009784e-09,2.49823358641e-05,0.0,0.0,0.0,7.05276753557e-06,1.70934637393e-08,-2.71984622872e-07,2.28346575584e-05
1498757313863842964,1498750687,696700000,0,2.95589756966,0.501725792885,1.07936036587,-0.954672276974,-0.00187340925913,0.0314669273794,0.295985013247,2.16765847803e-06,0.0,2.16765847803e-06,0.0,0.0,2.16765847803e-06,0.0,0.0,0.0,1.92056369742e-06,0.0,0.0,0.0,-3.87683959333e-08,2.16765087028e-05,0.0,0.0,0.0,-6.51177682345e-07,1.27784406112e-09,2.16551213301e-05,0.0,0.0,0.0,6.12512409017e-06,1.20196893328e-08,-2.0189005126e-07,1.97775614414e-05
1498757313873745918,1498750687,705033000,0,2.95786595345,0.498136937618,1.079464674,-0.95369464159,-0.0032559025567,0.0351985916495,0.298692286015,1.96734796454e-06,0.0,1.96734796454e-06,0.0,0.0,1.96734796454e-06,0.0,0.0,0.0,1.77979144839e-06,0.0,0.0,0.0,-6.10888460611e-08,1.96732710888e-05,0.0,0.0,0.0,-6.60413298432e-07,2.25464341842e-09,1.96491053677e-05,0.0,0.0,0.0,5.60421166242e-06,1.91327142717e-08,-2.06838068728e-07,1.7918269204e-05
1498757313880450963,1498750687,713366000,0,2.95982408524,0.494295358658,1.07930195332,-0.953106641769,-0.00316922436468,0.0341198295355,0.300688534975,2.40249540006e-06,0.0,2.40249540006e-06,0.0,0.0,2.40249540006e-06,0.0,0.0,0.0,2.20039098621e-06,0.0,0.0,0.0,-7.25699872632e-08,2.40247126944e-05,0.0,0.0,0.0,-7.81287567522e-07,2.59789984279e-09,2.39969850437e-05,0.0,0.0,0.0,6.88526927803e-06,2.289456625e-08,-2.4648261147e-07,2.18527715381e-05
1498757313888569116,1498750687,721700000,0,2.9616959095,0.49062615633,1.07816410065,-0.952972412109,-0.00252209161408,0.0281392540783,0.301737338305,1.27431823774e-06,0.0,1.27431823774e-06,0.0,0.0,1.27431823774e-06,0.0,0.0,0.0,1.17037951254e-06,0.0,0.0,0.0,-3.06280315001e-08,1.27431013187e-05,0.0,0.0,0.0,-3.41720322722e-07,9.04380808245e-10,1.2733092101e-05,0.0,0.0,0.0,3.66426843924e-06,9.69767916145e-09,-1.0819807511e-07,1.15829739688e-05
1498757313896856069,1498750687,730033000,0,2.96346259117,0.486623078585,1.07859730721,-0.95178103447,-0.00414288369939,0.0326833613217,0.305004358292,1.68112607453e-06,0.0,1.68112607453e-06,0.0,0.0,1.68112607453e-06,0.0,0.0,0.0,1.5821558697e-06,0.0,0.0,0.0,-6.62887870851e-08,1.68109722055e-05,0.0,0.0,0.0,-5.22954670487e-07,2.27630127247e-09,1.67933029212e-05,0.0,0.0,0.0,4.88026467405e-06,2.12426684653e-08,-1.67584189967e-07,1.52473485205e-05
1498757313907032966,1498750687,738367000,0,2.96528577805,0.483242124319,1.07820630074,-0.951579511166,-0.00503515638411,0.0314909145236,0.30574426055,1.44939926949e-06,0.0,1.44939926949e-06,0.0,0.0,1.44939926949e-06,0.0,0.0,0.0,1.36963062308e-06,0.0,0.0,0.0,-6.94458158231e-08,1.44936252316e-05,0.0,0.0,0.0,-4.34328565645e-07,2.29819182154e-09,1.44796193256e-05,0.0,0.0,0.0,4.21688185775e-06,2.23130693315e-08,-1.39550573106e-07,1.31391007387e-05
